1,-1.00000
2,-1.00000
3,-1.00000
4,-1.00000
5,-1.00000
6,-1.00000
7,-1.00000
8,-1.00000
9,-1.00000
10,-1.00000
11,-1.00000
12,-1.00000
13,-1.00000
14,-1.00000
15,-1.00000
16,-1.00000
17,-1.00000
18,-1.00000
19,-1.00000
20,-1.00000
21,-1.00000
22,-1.00000
23,-1.00000
24,-1.00000
25,-1.00000
26,-1.00000
27,-1.00000
28,-1.00000
29,-1.00000
30,-1.00000
31,-1.00000
32,-1.00000
33,-1.00000
34,-1.00000
35,-1.00000
36,-1.00000
37,-1.00000
38,-1.00000
39,-1.00000
40,-1.00000
41,-1.00000
42,-1.00000
43,-1.00000
44,-1.00000
45,-1.00000
46,-1.00000
47,-1.00000
48,-1.00000
49,-1.00000
50,-1.00000
51,-1.00000
52,-1.00000
53,-1.00000
54,-1.00000
55,-1.00000
56,-1.00000
57,-1.00000
58,-1.00000
59,-1.00000
60,1.75606
61,1.82556
62,1.73509
63,1.75722
64,1.71009
65,-1.00000
66,-1.00000
67,-1.00000
68,-1.00000
69,-1.00000
70,-1.00000
71,-1.00000
72,-1.00000
73,-1.00000
74,-1.00000
75,-1.00000
76,-1.00000
77,-1.00000
78,-1.00000
79,3.05554
80,2.88143
81,2.80107
82,2.77748
83,2.80038
84,-1.00000
85,-1.00000
86,-1.00000
87,-1.00000
88,-1.00000
89,-1.00000
90,-1.00000
91,-1.00000
92,-1.00000
93,-1.00000
94,-1.00000
95,-1.00000
96,-1.00000
97,-1.00000
98,-1.00000
99,-1.00000
100,-1.00000
101,-1.00000
102,-1.00000
103,-1.00000
104,3.97695
105,3.82857
106,3.69156
107,3.65964
108,3.74093
109,3.70901
110,3.73305
111,-1.00000
112,-1.00000
113,-1.00000
114,-1.00000
115,-1.00000
116,-1.00000
117,-1.00000
118,-1.00000
119,-1.00000
120,-1.00000
121,-1.00000
122,-1.00000
123,-1.00000
124,-1.00000
125,-1.00000
126,-1.00000
127,-1.00000
128,-1.00000
129,4.89948
130,4.79711
131,4.70895
132,4.72854
133,4.73539
134,4.70002
135,4.70343
136,4.83431
137,-1.00000
138,-1.00000
139,-1.00000
140,-1.00000
141,-1.00000
142,-1.00000
143,-1.00000
144,-1.00000
145,-1.00000
146,-1.00000
147,-1.00000
148,-1.00000
149,-1.00000
150,-1.00000
151,-1.00000
152,-1.00000
153,-1.00000
154,-1.00000
155,-1.00000
156,5.75082
157,5.72366
158,5.73126
159,5.77100
160,5.86714
161,5.87380
162,5.84111
163,-1.00000
164,6.08948
165,6.19388
166,-1.00000
167,-1.00000
168,-1.00000
169,-1.00000
170,-1.00000
171,-1.00000
172,-1.00000
173,-1.00000
174,-1.00000
175,-1.00000
176,6.99315
177,7.03272
178,6.97500
179,6.98232
180,6.90860
181,6.87899
182,6.87899
183,6.91134
184,6.85268
185,6.83522
186,-1.00000
187,-1.00000
188,-1.00000
189,-1.00000
190,-1.00000
191,-1.00000
192,-1.00000
193,-1.00000
194,-1.00000
195,-1.00000
196,-1.00000
197,-1.00000
198,-1.00000
199,-1.00000
200,-1.00000
201,-1.00000
202,-1.00000
203,-1.00000
204,-1.00000
205,8.02201
206,8.04679
207,7.79968
208,7.79146
209,7.81307
210,7.81517
211,7.88841
212,7.80669
213,-1.00000
214,-1.00000
215,-1.00000
216,-1.00000
217,-1.00000
218,-1.00000
219,-1.00000
220,-1.00000
221,-1.00000
222,-1.00000
223,-1.00000
224,-1.00000
225,-1.00000
226,-1.00000
227,-1.00000
228,-1.00000
229,8.86340
230,8.86340
231,8.72657
232,8.72657
233,8.71288
234,8.71288
235,8.66836
236,8.69448
237,8.77501
238,-1.00000
239,-1.00000
240,-1.00000
241,-1.00000
242,-1.00000
243,-1.00000
244,-1.00000
245,-1.00000
246,-1.00000
247,-1.00000
248,-1.00000
249,-1.00000
250,-1.00000
251,-1.00000
252,-1.00000
253,-1.00000
254,-1.00000
255,-1.00000
256,-1.00000
257,-1.00000
258,-1.00000
259,-1.00000
260,-1.00000
261,-1.00000
262,-1.00000
263,-1.00000
264,-1.00000
265,-1.00000
266,-1.00000
267,-1.00000
268,-1.00000
269,-1.00000
270,1.54728
271,1.52465
272,1.47745
273,-1.00000
274,-1.00000
275,-1.00000
276,-1.00000
277,-1.00000
278,-1.00000
279,-1.00000
280,-1.00000
281,-1.00000
282,-1.00000
283,-1.00000
284,-1.00000
285,-1.00000
286,-1.00000
287,2.81006
288,2.77841
289,-1.00000
290,-1.00000
291,-1.00000
292,-1.00000
293,-1.00000
294,-1.00000
295,-1.00000
296,-1.00000
297,-1.00000
298,-1.00000
299,-1.00000
300,-1.00000
301,-1.00000
302,-1.00000
303,-1.00000
304,-1.00000
305,-1.00000
306,-1.00000
307,-1.00000
308,3.98931
309,3.76406
310,3.76060
311,4.07838
312,-1.00000
313,-1.00000
314,-1.00000
315,-1.00000
316,-1.00000
317,-1.00000
318,-1.00000
319,-1.00000
320,-1.00000
321,-1.00000
322,-1.00000
323,-1.00000
324,-1.00000
325,-1.00000
326,-1.00000
327,-1.00000
328,4.69148
329,4.80300
330,-1.00000
331,-1.00000
332,-1.00000
333,-1.00000
334,-1.00000
335,-1.00000
336,-1.00000
337,-1.00000
338,-1.00000
339,-1.00000
340,-1.00000
341,-1.00000
342,-1.00000
343,-1.00000
344,-1.00000
345,-1.00000
346,-1.00000
347,-1.00000
348,5.81275
349,5.95156
350,5.95062
351,6.07099
352,6.25880
353,-1.00000
354,-1.00000
355,-1.00000
356,-1.00000
357,-1.00000
358,-1.00000
359,-1.00000
360,-1.00000
361,-1.00000
362,-1.00000
363,7.06112
364,7.06863
365,7.06863
366,7.07001
367,6.83239
368,6.99336
369,7.00135
370,-1.00000
371,-1.00000
372,-1.00000
373,-1.00000
374,-1.00000
375,-1.00000
376,-1.00000
377,-1.00000
378,-1.00000
379,-1.00000
380,-1.00000
381,-1.00000
382,-1.00000
383,-1.00000
384,-1.00000
385,-1.00000
386,8.11412
387,7.95260
388,7.97550
389,8.09415
390,-1.00000
391,-1.00000
392,-1.00000
393,-1.00000
394,-1.00000
395,-1.00000
396,-1.00000
397,-1.00000
398,-1.00000
399,-1.00000
400,-1.00000
401,-1.00000
402,-1.00000
403,-1.00000
404,9.04346
405,8.93479
406,8.95997
407,8.95997
408,-1.00000
409,-1.00000
410,-1.00000
411,-1.00000
412,-1.00000
413,-1.00000
414,-1.00000
415,-1.00000
416,-1.00000
